datetime,temperature
20200624T2200,17.850245
20200624T2300,16.790245
20200625T0000,15.700245
20200625T0100,14.930245
20200625T0200,14.610246
20200625T0300,14.220245
20200625T0400,14.270246
20200625T0500,16.490246
20200625T0600,18.990246
20200625T0700,21.180244
20200625T0800,22.810246
20200625T0900,24.240246
20200625T1000,25.700245
20200625T1100,26.870245
20200625T1200,27.910246
20200625T1300,28.680244
20200625T1400,29.300245
20200625T1500,29.470245
20200625T1600,29.340246
20200625T1700,29.100245
20200625T1800,27.790245
20200625T1900,24.470245
20200625T2000,21.500246
20200625T2100,20.810246
20200625T2200,19.180244
20200625T2300,18.810246
20200626T0000,18.130245
20200626T0100,17.560246
20200626T0200,17.470245
20200626T0300,17.110245
20200626T0400,16.800245
20200626T0500,18.040245
20200626T0600,20.020245
20200626T0700,21.510244
20200626T0800,23.310246
20200626T0900,24.910246
20200626T1000,26.230246
20200626T1100,26.710245
20200626T1200,27.010244
20200626T1300,26.480246
20200626T1400,24.800245
20200626T1500,24.330246
20200626T1600,24.120245
20200626T1700,25.080246
20200626T1800,24.440245
20200626T1900,22.770245
20200626T2000,20.800245
20200626T2100,19.820246
20200626T2200,19.020245
20200626T2300,17.990246
20200627T0000,17.610245
20200627T0100,17.260244
20200627T0200,17.260244
20200627T0300,17.280245
20200627T0400,17.800245
20200627T0500,18.630245
20200627T0600,20.100245
20200627T0700,21.060246
20200627T0800,22.210245
20200627T0900,23.610245
20200627T1000,24.010244
20200627T1100,25.470245
20200627T1200,26.590246
20200627T1300,27.430244
20200627T1400,28.310246
20200627T1500,28.350245
20200627T1600,28.320246
20200627T1700,27.860245
20200627T1800,27.250246
20200627T1900,26.030245
20200627T2000,24.170246
20200627T2100,22.060246
20200627T2200,19.800245
20200627T2300,19.830246
20200628T0000,19.920246
20200628T0100,19.420246
20200628T0200,19.440245
20200628T0300,19.680244
20200628T0400,19.700245
20200628T0500,20.190245
20200628T0600,20.580246
20200628T0700,20.810246
20200628T0800,20.870245
20200628T0900,21.680244
20200628T1000,23.660246
20200628T1100,24.450245
20200628T1200,25.060246
20200628T1300,25.070246
20200628T1400,25.530245
20200628T1500,25.180244
20200628T1600,24.740246
20200628T1700,23.240246
20200628T1800,21.210245
20200628T1900,19.250246
20200628T2000,17.400246
20200628T2100,16.570246
20200628T2200,16.330246
20200628T2300,16.200245
20200629T0000,15.850245
20200629T0100,15.830245
20200629T0200,15.850245
20200629T0300,15.450245
20200629T0400,15.780245
20200629T0500,15.790245
20200629T0600,16.100246
20200629T0700,16.780245
20200629T0800,17.450245
20200629T0900,18.270245
20200629T1000,20.140245
20200629T1100,21.090246
20200629T1200,21.610245
20200629T1300,23.000246
20200629T1400,23.460245
20200629T1500,23.450245
20200629T1600,23.600245
20200629T1700,23.000246
20200629T1800,22.190245
20200629T1900,20.780245
20200629T2000,17.980246
20200629T2100,16.120245
20200629T2200,15.130245
20200629T2300,14.510245
20200630T0000,13.630245
20200630T0100,13.360246
20200630T0200,13.220245
20200630T0300,13.160245
20200630T0400,12.660245
20200630T0500,14.5602455
20200630T0600,16.400246
20200630T0700,17.750246
20200630T0800,18.850245
20200630T0900,20.160246
20200630T1000,21.370245
20200630T1100,22.680244
20200630T1200,23.440245
20200630T1300,24.680244
20200630T1400,25.220245
20200630T1500,25.550245
20200630T1600,25.530245
20200630T1700,25.190245
20200630T1800,24.400246
20200630T1900,22.300245
20200630T2000,19.080246
20200630T2100,17.130245
20200630T2200,17.600245
20200630T2300,16.820246
20200701T0000,16.450245
20200701T0100,15.590245
20200701T0200,15.220245
20200701T0300,15.220245
20200701T0400,15.150246
20200701T0500,16.820246
20200701T0600,19.240246
20200701T0700,21.370245
20200701T0800,23.540245
20200701T0900,25.130245
20200701T1000,26.620245
20200701T1100,28.080246
20200701T1200,29.070246
20200701T1300,29.380245
20200701T1400,29.430244
20200701T1500,29.870245
20200701T1600,30.320246
20200701T1700,29.880245
20200701T1800,27.760244
20200701T1900,25.010244
20200701T2000,23.260244
20200701T2100,21.880245
20200701T2200,21.370245
20200701T2300,20.440245
20200702T0000,19.880245
20200702T0100,19.080246
20200702T0200,19.050245
20200702T0300,19.320246
20200702T0400,19.520245
20200702T0500,19.640245
20200702T0600,20.050245
20200702T0700,20.330246
20200702T0800,20.940245
20200702T0900,21.220245
20200702T1000,20.550245
20200702T1100,21.120245
20200702T1200,21.670246
20200702T1300,22.540245
20200702T1400,22.660246
20200702T1500,23.020245
20200702T1600,23.460245
20200702T1700,22.740246
20200702T1800,22.110245
20200702T1900,20.970245
20200702T2000,19.840246
20200702T2100,19.460245
20200702T2200,19.240246
20200702T2300,18.770245
20200703T0000,18.000246
20200703T0100,17.260244
20200703T0200,16.190247
20200703T0300,16.180246
20200703T0400,15.770246
20200703T0500,16.280245
20200703T0600,17.120245
20200703T0700,18.120245
20200703T0800,19.180244
20200703T0900,19.560246
20200703T1000,21.040245
20200703T1100,21.680244
20200703T1200,22.530245
20200703T1300,23.110245
20200703T1400,22.920246
20200703T1500,22.990246
20200703T1600,23.060246
20200703T1700,22.610245
20200703T1800,21.850245
20200703T1900,20.450245
20200703T2000,17.960245
20200703T2100,15.900246
20200703T2200,16.870245
20200703T2300,16.050245
20200704T0000,15.520246
20200704T0100,15.340245
20200704T0200,13.5602455
20200704T0300,12.430245
20200704T0400,12.830245
20200704T0500,14.730246
20200704T0600,16.800245
20200704T0700,18.950245
20200704T0800,20.710245
20200704T0900,22.060246
20200704T1000,23.410246
20200704T1100,24.010244
20200704T1200,24.650246
20200704T1300,25.310246
20200704T1400,26.010244
20200704T1500,26.280245
20200704T1600,26.300245
20200704T1700,25.850245
20200704T1800,24.420246
20200704T1900,22.410246
20200704T2000,20.620245
20200704T2100,19.590246
20200704T2200,18.860245
20200704T2300,18.470245
20200705T0000,17.770245
20200705T0100,17.500246
20200705T0200,17.250246
20200705T0300,17.150246
20200705T0400,17.120245
20200705T0500,18.380245
20200705T0600,20.140245
20200705T0700,21.090246
20200705T0800,21.960245
20200705T0900,23.370245
20200705T1000,24.730246
20200705T1100,25.560246
20200705T1200,26.290245
20200705T1300,27.090246
20200705T1400,27.700245
20200705T1500,28.280245
20200705T1600,28.300245
20200705T1700,27.960245
20200705T1800,27.250246
20200705T1900,25.080246
20200705T2000,22.340246
20200705T2100,21.030245
20200705T2200,20.350245
20200705T2300,19.830246
20200706T0000,19.280245
20200706T0100,18.980246
20200706T0200,18.790245
20200706T0300,18.600245
20200706T0400,18.750246
20200706T0500,19.410246
20200706T0600,19.740246
20200706T0700,19.050245
20200706T0800,18.220245
20200706T0900,18.630245
20200706T1000,19.540245
20200706T1100,20.730246
20200706T1200,22.120245
20200706T1300,23.060246
20200706T1400,23.750246
20200706T1500,23.590246
20200706T1600,23.210245
20200706T1700,22.110245
20200706T1800,20.820246
20200706T1900,19.460245
20200706T2000,16.790245
20200706T2100,14.570246
20200706T2200,13.610246
20200706T2300,14.630245
20200707T0000,13.130245
20200707T0100,11.750245
20200707T0200,10.780245
20200707T0300,10.240245
20200707T0400,9.660245
20200707T0500,12.040245
20200707T0600,14.530245
20200707T0700,16.830246
20200707T0800,18.740246
20200707T0900,20.270245
20200707T1000,21.710245
20200707T1100,22.760244
20200707T1200,23.420246
20200707T1300,23.900246
20200707T1400,24.440245
20200707T1500,24.710245
20200707T1600,24.760244
20200707T1700,24.370245
20200707T1800,23.510244
20200707T1900,20.710245
20200707T2000,18.010244
20200707T2100,17.160246
20200707T2200,16.170246
20200707T2300,15.370245
20200708T0000,14.820246
20200708T0100,14.160245
20200708T0200,13.930245
20200708T0300,12.380245
20200708T0400,10.910245
20200708T0500,13.570246
20200708T0600,16.560246
20200708T0700,19.210245
20200708T0800,21.410246
20200708T0900,23.180244
20200708T1000,24.750246
20200708T1100,26.120245
20200708T1200,27.010244
20200708T1300,27.580246
20200708T1400,28.240246
20200708T1500,28.430244
20200708T1600,28.190245
20200708T1700,27.560246
20200708T1800,26.450245
20200708T1900,24.370245
20200708T2000,22.690245
20200708T2100,20.170246
20200708T2200,17.660246
20200708T2300,16.030245
20200709T0000,15.440246
20200709T0100,15.230246
20200709T0200,14.820246
20200709T0300,14.660245
20200709T0400,14.440246
20200709T0500,16.110247
20200709T0600,18.890245
20200709T0700,21.740246
20200709T0800,24.260244
20200709T0900,26.570246
20200709T1000,28.230246
20200709T1100,29.500246
20200709T1200,30.500246
20200709T1300,31.440245
20200709T1400,31.980246
20200709T1500,32.190247
20200709T1600,32.09025
20200709T1700,31.660246
20200709T1800,30.630245
20200709T1900,28.090246
20200709T2000,24.500246
20200709T2100,21.960245
20200709T2200,20.940245
20200709T2300,19.970245
20200710T0000,19.400246
20200710T0100,18.870245
20200710T0200,18.360245
20200710T0300,18.120245
20200710T0400,17.840246
20200710T0500,19.210245
20200710T0600,21.760244
20200710T0700,23.740246
20200710T0800,25.610245
20200710T0900,27.020245
20200710T1000,28.210245
20200710T1100,28.900246
20200710T1200,29.480246
20200710T1300,29.650246
20200710T1400,29.850245
20200710T1500,29.420246
20200710T1600,27.930244
20200710T1700,27.060246
20200710T1800,25.570246
20200710T1900,24.280245
20200710T2000,22.440245
20200710T2100,21.250246
20200710T2200,18.390245
20200710T2300,18.350245
20200711T0000,18.060246
20200711T0100,17.810246
20200711T0200,17.230246
20200711T0300,16.550245
20200711T0400,16.000246
20200711T0500,16.180246
20200711T0600,16.830246
20200711T0700,17.670246
20200711T0800,18.710245
20200711T0900,19.870245
20200711T1000,21.320246
20200711T1100,22.240246
20200711T1200,23.010244
20200711T1300,23.960245
20200711T1400,24.340246
20200711T1500,24.460245
20200711T1600,24.430244
20200711T1700,24.060246
20200711T1800,22.930244
20200711T1900,20.490246
20200711T2000,17.740246
20200711T2100,16.330246
20200711T2200,16.170246
20200711T2300,14.930245
20200712T0000,14.220245
20200712T0100,13.3102455
20200712T0200,12.920245
20200712T0300,11.990245
20200712T0400,11.5602455
20200712T0500,13.430245
20200712T0600,15.8102455
20200712T0700,17.900246
20200712T0800,20.200245
20200712T0900,22.030245
20200712T1000,23.400246
20200712T1100,24.830246
20200712T1200,25.660246
20200712T1300,26.130245
20200712T1400,26.630245
20200712T1500,26.840246
20200712T1600,26.900246
20200712T1700,26.570246
20200712T1800,25.530245
20200712T1900,23.000246
20200712T2000,19.720245
20200712T2100,17.790245
20200712T2200,16.220245
20200712T2300,15.230246
20200713T0000,14.240245
20200713T0100,13.350245
20200713T0200,12.730246
20200713T0300,12.090245
20200713T0400,11.520246
20200713T0500,13.590245
20200713T0600,16.510246
20200713T0700,18.970245
20200713T0800,20.980246
20200713T0900,22.720245
20200713T1000,24.490246
20200713T1100,25.610245
20200713T1200,26.550245
20200713T1300,27.230246
20200713T1400,27.770245
20200713T1500,27.920246
20200713T1600,27.910246
20200713T1700,27.580246
20200713T1800,26.600245
20200713T1900,23.070246
20200713T2000,20.520245
20200713T2100,18.660246
20200713T2200,17.490246
20200713T2300,16.210245
20200714T0000,15.250245
20200714T0100,14.730246
20200714T0200,14.390245
20200714T0300,14.420245
20200714T0400,14.330245
20200714T0500,15.140245
20200714T0600,17.830246
20200714T0700,20.320246
20200714T0800,22.430244
20200714T0900,24.160246
20200714T1000,26.270245
20200714T1100,27.170246
20200714T1200,27.870245
20200714T1300,28.550245
20200714T1400,28.990246
20200714T1500,28.880245
20200714T1600,28.460245
20200714T1700,27.810246
20200714T1800,26.740246
20200714T1900,25.100245
20200714T2000,23.060246
20200714T2100,21.150246
20200714T2200,20.060246
20200714T2300,19.700245
20200715T0000,19.330246
20200715T0100,19.470245
20200715T0200,19.130245
20200715T0300,18.180244
20200715T0400,17.620245
20200715T0500,17.960245
20200715T0600,18.210245
20200715T0700,18.590246
20200715T0800,18.890245
20200715T0900,18.790245
20200715T1000,19.460245
20200715T1100,19.710245
20200715T1200,20.230246
20200715T1300,20.060246
20200715T1400,19.830246
20200715T1500,19.910246
20200715T1600,19.720245
20200715T1700,19.760244
20200715T1800,19.490246
20200715T1900,18.820246
20200715T2000,18.480246
20200715T2100,17.600245
20200715T2200,17.070246
20200715T2300,16.690245
20200716T0000,16.630245
20200716T0100,16.450245
20200716T0200,16.310246
20200716T0300,16.230246
20200716T0400,16.170246
20200716T0500,16.310246
20200716T0600,16.770245
20200716T0700,17.110245
20200716T0800,17.860245
20200716T0900,18.140245
20200716T1000,18.830246
20200716T1100,19.010244
20200716T1200,18.750246
20200716T1300,18.010244
20200716T1400,17.480246
20200716T1500,17.630245
20200716T1600,17.650246
20200716T1700,17.450245
20200716T1800,17.090246
20200716T1900,16.860245
20200716T2000,16.680244
20200716T2100,16.390245
20200716T2200,16.240246
20200716T2300,16.150246
20200717T0000,16.110247
20200717T0100,16.050245
20200717T0200,15.950245
20200717T0300,15.890245
20200717T0400,15.700245
20200717T0500,15.770246
20200717T0600,16.150246
20200717T0700,16.510246
20200717T0800,16.920246
20200717T0900,17.560246
20200717T1000,18.340246
20200717T1100,19.180244
20200717T1200,20.310246
20200717T1300,21.520245
20200717T1400,21.880245
20200717T1500,21.940245
20200717T1600,22.230246
20200717T1700,22.270245
20200717T1800,21.480246
20200717T1900,20.180244
20200717T2000,17.670246
20200717T2100,17.230246
20200717T2200,17.090246
20200717T2300,16.020247
20200718T0000,15.170245
20200718T0100,14.880245
20200718T0200,14.200245
20200718T0300,13.950245
20200718T0400,13.650246
20200718T0500,13.570246
20200718T0600,16.400246
20200718T0700,18.720245
20200718T0800,20.770245
20200718T0900,22.670246
20200718T1000,23.910246
20200718T1100,24.890245
20200718T1200,25.970245
20200718T1300,26.560246
20200718T1400,26.800245
20200718T1500,27.150246
20200718T1600,27.080246
20200718T1700,26.720245
20200718T1800,25.960245
20200718T1900,24.510244
20200718T2000,21.500246
20200718T2100,17.640245
20200718T2200,16.140245
20200718T2300,15.470245
20200719T0000,14.3102455
20200719T0100,13.120245
20200719T0200,12.600245
20200719T0300,12.200245
20200719T0400,11.770246
20200719T0500,14.080245
20200719T0600,17.480246
20200719T0700,20.320246
20200719T0800,22.600245
20200719T0900,24.650246
20200719T1000,26.130245
20200719T1100,27.480246
20200719T1200,28.610245
20200719T1300,29.480246
20200719T1400,29.910246
20200719T1500,30.040245
20200719T1600,29.980246
20200719T1700,29.500246
20200719T1800,28.240246
20200719T1900,24.900246
20200719T2000,21.920246
20200719T2100,19.190245
20200719T2200,18.810246
20200719T2300,17.530245
20200720T0000,17.010244
20200720T0100,16.010246
20200720T0200,15.410245
20200720T0300,15.040245
20200720T0400,14.630245
20200720T0500,16.240246
20200720T0600,19.570246
20200720T0700,22.230246
20200720T0800,24.570246
20200720T0900,26.660246
20200720T1000,28.650246
20200720T1100,30.020245
20200720T1200,30.910246
20200720T1300,31.520245
20200720T1400,31.860245
20200720T1500,31.790245
20200720T1600,31.880245
20200720T1700,31.410246
20200720T1800,30.400246
20200720T1900,26.750246
20200720T2000,24.230246
20200720T2100,22.670246
20200720T2200,22.640245
20200720T2300,21.140245
20200721T0000,19.580246
20200721T0100,18.520245
20200721T0200,17.640245
20200721T0300,17.480246
20200721T0400,16.980246
20200721T0500,17.930244
20200721T0600,19.000246
20200721T0700,19.430244
20200721T0800,20.800245
20200721T0900,22.610245
20200721T1000,25.050245
20200721T1100,26.400246
20200721T1200,27.670246
20200721T1300,28.430244
20200721T1400,28.390245
20200721T1500,28.130245
20200721T1600,28.070246
20200721T1700,28.230246
20200721T1800,27.720245
20200721T1900,26.750246
20200721T2000,24.680244
20200721T2100,22.940245
20200721T2200,23.040245
20200721T2300,22.560246
20200722T0000,22.110245
20200722T0100,20.480246
20200722T0200,18.550245
20200722T0300,17.330246
20200722T0400,16.130245
20200722T0500,17.270245
20200722T0600,18.450245
20200722T0700,20.040245
20200722T0800,21.810246
20200722T0900,23.660246
20200722T1000,25.290245
20200722T1100,26.990246
20200722T1200,28.160246
20200722T1300,29.050245
20200722T1400,29.200245
20200722T1500,29.450245
20200722T1600,29.850245
20200722T1700,30.070246
20200722T1800,29.270245
20200722T1900,27.130245
20200722T2000,25.080246
20200722T2100,23.330246
20200722T2200,20.670246
20200722T2300,19.540245
20200723T0000,18.820246
20200723T0100,18.380245
20200723T0200,18.380245
20200723T0300,18.370245
20200723T0400,17.940245
20200723T0500,18.050245
20200723T0600,19.560246
20200723T0700,21.020245
20200723T0800,22.920246
20200723T0900,24.650246
20200723T1000,26.530245
20200723T1100,27.780245
20200723T1200,28.760244
20200723T1300,29.610245
20200723T1400,29.990246
20200723T1500,30.340246
20200723T1600,30.350245
20200723T1700,29.890245
20200723T1800,28.780245
20200723T1900,27.200245
20200723T2000,25.590246
20200723T2100,23.760244
20200723T2200,20.370245
20200723T2300,19.470245
20200724T0000,19.260244
20200724T0100,18.880245
20200724T0200,18.250246
20200724T0300,17.720245
20200724T0400,17.680244
20200724T0500,18.370245
20200724T0600,19.880245
20200724T0700,21.090246
20200724T0800,22.530245
20200724T0900,23.330246
20200724T1000,24.230246
20200724T1100,25.470245
20200724T1200,25.780245
20200724T1300,25.620245
20200724T1400,24.990246
20200724T1500,23.860245
20200724T1600,22.690245
20200724T1700,22.260244
20200724T1800,22.220245
20200724T1900,21.350245
20200724T2000,20.590246
20200724T2100,19.780245
20200724T2200,18.250246
20200724T2300,17.540245
20200725T0000,16.970245
20200725T0100,16.770245
20200725T0200,16.670246
20200725T0300,15.700245
20200725T0400,15.330245
20200725T0500,16.280245
20200725T0600,18.310246
20200725T0700,20.840246
20200725T0800,23.170246
20200725T0900,24.940245
20200725T1000,26.340246
20200725T1100,27.750246
20200725T1200,28.780245
20200725T1300,29.150246
20200725T1400,29.810246
20200725T1500,29.980246
20200725T1600,29.970245
20200725T1700,29.430244
20200725T1800,28.650246
20200725T1900,25.570246
20200725T2000,23.870245
20200725T2100,22.680244
20200725T2200,21.800245
20200725T2300,21.260244
20200726T0000,20.910246
20200726T0100,20.690245
20200726T0200,20.290245
20200726T0300,19.670246
20200726T0400,19.090246
20200726T0500,18.620245
20200726T0600,19.730246
20200726T0700,21.540245
20200726T0800,23.500246
20200726T0900,24.920246
20200726T1000,26.080246
20200726T1100,25.730246
20200726T1200,26.230246
20200726T1300,26.790245
20200726T1400,27.590246
20200726T1500,26.850245
20200726T1600,26.170246
20200726T1700,25.980246
20200726T1800,25.180244
20200726T1900,24.510244
20200726T2000,22.250246
20200726T2100,21.020245
20200726T2200,18.760244
20200726T2300,17.860245
20200727T0000,16.860245
20200727T0100,16.230246
20200727T0200,15.750245
20200727T0300,15.770246
20200727T0400,15.990245
20200727T0500,16.540245
20200727T0600,19.470245
20200727T0700,22.030245
20200727T0800,24.330246
20200727T0900,26.380245
20200727T1000,28.220245
20200727T1100,29.900246
20200727T1200,31.110245
20200727T1300,32.220245
20200727T1400,33.29025
20200727T1500,34.160248
20200727T1600,34.570248
20200727T1700,34.510246
20200727T1800,33.600246
20200727T1900,29.310246
20200727T2000,26.810246
20200727T2100,25.190245
20200727T2200,23.460245
20200727T2300,22.860245
20200728T0000,22.140245
20200728T0100,22.020245
20200728T0200,21.640245
20200728T0300,20.870245
20200728T0400,20.460245
20200728T0500,21.510244
20200728T0600,24.100245
20200728T0700,25.810246
20200728T0800,26.960245
20200728T0900,28.090246
20200728T1000,29.300245
20200728T1100,29.750246
20200728T1200,30.020245
20200728T1300,30.170246
20200728T1400,29.790245
20200728T1500,30.230246
20200728T1600,29.970245
20200728T1700,29.210245
20200728T1800,27.780245
20200728T1900,26.300245
20200728T2000,24.730246
20200728T2100,23.490246
20200728T2200,21.950245
20200728T2300,20.900246
20200729T0000,19.910246
20200729T0100,18.610245
20200729T0200,17.740246
20200729T0300,17.050245
20200729T0400,16.570246
20200729T0500,16.950245
20200729T0600,18.960245
20200729T0700,21.050245
20200729T0800,23.020245
20200729T0900,24.700245
20200729T1000,26.570246
20200729T1100,27.760244
20200729T1200,28.780245
20200729T1300,29.540245
20200729T1400,29.990246
20200729T1500,30.190245
20200729T1600,30.150246
20200729T1700,29.730246
20200729T1800,28.660246
20200729T1900,25.560246
20200729T2000,23.430244
20200729T2100,21.410246
20200729T2200,19.260244
20200729T2300,18.110245
20200730T0000,16.700245
20200730T0100,15.650246
20200730T0200,15.070246
20200730T0300,14.510245
20200730T0400,13.730246
20200730T0500,15.400246
20200730T0600,18.680244
20200730T0700,21.240246
20200730T0800,23.720245
20200730T0900,26.050245
20200730T1000,28.770245
20200730T1100,30.570246
20200730T1200,31.830246
20200730T1300,32.990246
20200730T1400,33.830246
20200730T1500,34.02025
20200730T1600,34.060246
20200730T1700,33.460247
20200730T1800,32.240246
20200730T1900,28.510244
20200730T2000,25.470245
20200730T2100,23.770245
20200730T2200,22.210245
20200730T2300,21.300245
20200731T0000,19.950245
20200731T0100,19.250246
20200731T0200,18.580246
20200731T0300,18.200245
20200731T0400,17.680244
20200731T0500,19.150246
20200731T0600,22.070246
20200731T0700,24.900246
20200731T0800,27.510244
20200731T0900,29.870245
20200731T1000,32.210247
20200731T1100,34.140247
20200731T1200,35.43025
20200731T1300,36.410248
20200731T1400,36.940247
20200731T1500,37.20025
20200731T1600,36.420246
20200731T1700,36.11025
20200731T1800,34.510246
20200731T1900,31.720245
20200731T2000,29.320246
20200731T2100,26.630245
20200731T2200,24.880245
20200731T2300,24.390245
20200801T0000,24.240246
20200801T0100,24.210245
20200801T0200,23.500246
20200801T0300,22.930244
20200801T0400,21.970245
20200801T0500,22.990246
20200801T0600,24.980246
20200801T0700,26.820246
20200801T0800,28.590246
20200801T0900,30.330246
20200801T1000,30.880245
20200801T1100,31.890245
20200801T1200,32.570248
20200801T1300,32.84025
20200801T1400,33.070248
20200801T1500,32.280247
20200801T1600,32.160248
20200801T1700,31.710245
20200801T1800,29.370245
20200801T1900,27.390245
20200801T2000,25.930244
20200801T2100,24.190245
20200801T2200,22.360245
20200801T2300,21.460245
20200802T0000,20.930244
20200802T0100,21.310246
20200802T0200,20.220245
20200802T0300,19.930244
20200802T0400,20.350245
20200802T0500,19.940245
20200802T0600,20.510244
20200802T0700,20.590246
20200802T0800,21.370245
20200802T0900,22.300245
20200802T1000,23.230246
20200802T1100,23.750246
20200802T1200,24.270245
20200802T1300,23.960245
20200802T1400,22.970245
20200802T1500,21.100245
20200802T1600,20.780245
20200802T1700,20.980246
20200802T1800,20.670246
20200802T1900,19.990246
20200802T2000,19.560246
20200802T2100,18.850245
20200802T2200,18.620245
20200802T2300,18.100245
20200803T0000,17.780245
20200803T0100,16.750246
20200803T0200,16.630245
20200803T0300,16.580246
20200803T0400,16.660246
20200803T0500,16.940245
20200803T0600,18.080246
20200803T0700,18.950245
20200803T0800,19.170246
20200803T0900,19.750246
20200803T1000,20.300245
20200803T1100,20.730246
20200803T1200,20.120245
20200803T1300,18.160246
20200803T1400,17.020245
20200803T1500,17.530245
20200803T1600,17.480246
20200803T1700,16.900246
20200803T1800,16.230246
20200803T1900,15.710245
20200803T2000,15.280245
20200803T2100,14.820246
20200803T2200,15.100245
20200803T2300,14.900246
20200804T0000,14.760245
20200804T0100,14.570246
20200804T0200,14.500245
20200804T0300,14.490245
20200804T0400,14.260245
20200804T0500,14.210245
20200804T0600,14.710245
20200804T0700,15.400246
20200804T0800,16.210245
20200804T0900,16.980246
20200804T1000,16.510246
20200804T1100,17.980246
20200804T1200,19.220245
20200804T1300,19.440245
20200804T1400,19.210245
20200804T1500,19.640245
20200804T1600,19.860245
20200804T1700,19.860245
20200804T1800,18.990246
20200804T1900,17.950245
20200804T2000,16.620245
20200804T2100,14.790245
20200804T2200,14.090245
20200804T2300,13.360246
20200805T0000,12.730246
20200805T0100,12.410245
20200805T0200,11.5602455
20200805T0300,10.670245
20200805T0400,10.500245
20200805T0500,11.050245
20200805T0600,13.440246
20200805T0700,15.670245
20200805T0800,17.910246
20200805T0900,20.110245
20200805T1000,21.970245
20200805T1100,23.540245
20200805T1200,24.640245
20200805T1300,25.580246
20200805T1400,26.060246
20200805T1500,26.330246
20200805T1600,26.430244
20200805T1700,26.020245
20200805T1800,24.860245
20200805T1900,23.730246
20200805T2000,21.330246
20200805T2100,18.140245
20200805T2200,17.290245
20200805T2300,16.120245
20200806T0000,15.010245
20200806T0100,14.170245
20200806T0200,13.220245
20200806T0300,12.410245
20200806T0400,12.300245
20200806T0500,13.3102455
20200806T0600,16.180246
20200806T0700,18.720245
20200806T0800,20.650246
20200806T0900,22.340246
20200806T1000,24.170246
20200806T1100,25.450245
20200806T1200,26.590246
20200806T1300,27.690245
20200806T1400,28.520245
20200806T1500,29.040245
20200806T1600,29.320246
20200806T1700,29.160246
20200806T1800,27.700245
20200806T1900,25.380245
20200806T2000,23.390245
20200806T2100,21.420246
20200806T2200,19.840246
20200806T2300,18.800245
20200807T0000,17.390245
20200807T0100,16.300245
20200807T0200,15.550245
20200807T0300,14.960245
20200807T0400,14.700245
20200807T0500,15.820246
20200807T0600,18.380245
20200807T0700,21.140245
20200807T0800,23.590246
20200807T0900,25.590246
20200807T1000,26.950245
20200807T1100,28.310246
20200807T1200,29.520245
20200807T1300,30.540245
20200807T1400,31.100245
20200807T1500,31.580246
20200807T1600,31.740246
20200807T1700,31.410246
20200807T1800,30.420246
20200807T1900,28.830246
20200807T2000,25.370245
20200807T2100,23.450245
20200807T2200,22.010244
20200807T2300,20.440245
20200808T0000,19.430244
20200808T0100,18.560246
20200808T0200,18.100245
20200808T0300,17.670246
20200808T0400,17.460245
20200808T0500,18.010244
20200808T0600,20.440245
20200808T0700,23.330246
20200808T0800,25.790245
20200808T0900,27.710245
20200808T1000,29.630245
20200808T1100,30.950245
20200808T1200,31.980246
20200808T1300,32.720245
20200808T1400,33.250248
20200808T1500,33.500248
20200808T1600,33.490246
20200808T1700,33.030247
20200808T1800,31.010244
20200808T1900,28.660246
20200808T2000,25.490246
20200808T2100,23.800245
20200808T2200,22.570246
20200808T2300,21.790245
20200809T0000,20.410246
20200809T0100,19.060246
20200809T0200,18.320246
20200809T0300,17.670246
20200809T0400,17.200245
20200809T0500,17.630245
20200809T0600,20.430244
20200809T0700,23.270245
20200809T0800,25.980246
20200809T0900,28.170246
20200809T1000,29.910246
20200809T1100,31.250246
20200809T1200,32.310246
20200809T1300,33.02025
20200809T1400,33.580246
20200809T1500,33.890247
20200809T1600,33.510246
20200809T1700,32.900246
20200809T1800,30.610245
20200809T1900,27.490246
20200809T2000,25.020245
20200809T2100,22.870245
20200809T2200,21.980246
20200809T2300,20.860245
20200810T0000,19.710245
20200810T0100,19.240246
20200810T0200,18.850245
20200810T0300,18.400246
20200810T0400,18.110245
20200810T0500,18.520245
20200810T0600,20.870245
20200810T0700,23.100245
20200810T0800,25.420246
20200810T0900,27.500246
20200810T1000,29.310246
20200810T1100,31.160246
20200810T1200,32.260246
20200810T1300,33.320248
20200810T1400,33.490246
20200810T1500,33.61025
20200810T1600,33.250248
20200810T1700,31.400246
20200810T1800,28.720245
20200810T1900,25.810246
20200810T2000,24.460245
20200810T2100,24.240246
20200810T2200,22.450245
20200810T2300,22.490246
20200811T0000,21.880245
20200811T0100,21.520245
20200811T0200,20.620245
20200811T0300,19.790245
20200811T0400,19.500246
20200811T0500,19.820246
20200811T0600,22.420246
20200811T0700,24.580246
20200811T0800,26.900246
20200811T0900,28.640245
20200811T1000,30.540245
20200811T1100,31.740246
20200811T1200,32.530247
20200811T1300,32.93025
20200811T1400,32.620247
20200811T1500,31.390245
20200811T1600,31.690245
20200811T1700,31.200245
20200811T1800,29.190245
20200811T1900,26.880245
20200811T2000,26.460245
20200811T2100,25.140245
20200811T2200,22.600245
20200811T2300,21.930244
20200812T0000,20.880245
20200812T0100,20.270245
20200812T0200,19.850245
20200812T0300,19.430244
20200812T0400,19.470245
20200812T0500,19.670246
20200812T0600,22.210245
20200812T0700,24.770245
20200812T0800,26.700245
20200812T0900,28.570246
20200812T1000,30.050245
